content,score
This app is ok but the ads too many ads if you want this game for a game you can play on the road that's good with Wi-Fi all it does I play ads.on the road with no Wi-Fi hot spot or dada then it's a great game coues it can't show ads but if you want it to play in the house with Wi-Fi it is bad to many ads 😐😐😐😐,2
Draz fyiyfoxodruf irycputyu Goodall's gonna helical fun call Rick,5
Good,5
Download very slow........,5
Good,5
This app was enjoying and good,4
Nice game 😊😊😊😊😍,5
💯,5
Very poor game you any beautiful game make ?,1
😀😎🤩🤩🤑🤑👻👻🤩🤩😎😎😎,5
Love it so adictivo,5
I like it so much .,5
Jeeva🧑🏻🧑🏻🧑🏻🧑🏻🧜‍♂️🧜‍♂️🧜‍♂️🧜‍♂️🧜‍♂️👑👑👑👨‍👩‍👧‍👦👨‍👩‍👧‍👦👨‍👩‍👧‍👦👨‍👩‍👧‍👦👨‍👩‍👧‍👦👨‍👨‍👧‍👧👨‍👩‍👧‍👦💖💖💖💖💖💖💗,5
It is ok,3
It's a lot of fun but a little challenging at times because I'm color blind. Maybe think about refining the colors so they are really easy to tell apart?,4
Nice 🍆🍆🍆,5
I love it 😍😍😍😍,1
Stack colours is a good but it has a lot of aads,4
The game is . The same as The stac coler,5
Pwli sanam myr,5
It is very interesting game,5
So many damn ads...frustrating,1
Great,4
Very nice. Good game,1
Nice game,5
Good game but it hang to much,4
Fun game i love this game super 👌👌,5
Balebale,5
Why Is The company voodoo,1
Fabulous,5
Worst game all adds,1
I love love love love love love love this game,5
One of the best time pass game,5
It's just satisfying,5
Nice,1
Nice game🎮🎮🎮,4
I like the very game. Its a great game for passing the time but the reason I gave this four stars is because the bonus should be infinite so that we'll be able to get more points.,4
Nikitha,1
Nice,5
Rf,5
Obsesión is real,5
Stack colours is the best game to play😘😘 try it right now ur kids can play too to identify colours🙋🙌🙌🙋🙋,5
Great time killer but not for me,4
Thart class kam nataka,3
i like this game but the only problem is that when u complete a level a ad comes😐️.,4
Love game Stack Colors Cool My name is Drishya Adhikari I am 7 years old,5
Very nice game,5
I love this game,5
Ilove it,5
Good,5
🐶🐶🐶🐶🐕️🐕️🐕️🐕️🐕️🦍🦍🦍🦍🐒🐵🐵🐵,5
Wow!!!!!!!!!!!!!!!!☺😊😇😇😇😊😊😊123@@@$$$?? Go Game Go!!!!@@,5
YAAAS,1
Good,5
Not bad,1
It's a really good game i have to say well done ❤,5
I like this game but the problem is that when I use this game so the music is played very bad and very slowly so I do not this problem,4
It's funny,5
Good,5
40000 scores Expireans,4
love the game,4
A very nice game,4
Bad game,1
It is a dictractive game,5
Good,3
Supper,3
👌🙆ok,1
Super,5
Geat,5
Nice game I loved it,5
Super game,5
Very very nice game i recommend you to download this game. Very relaxing and good for timepass.i play this game evry day i love this game .,5
Nice game,5
Excellent game. Keep it up 👏👏,5
I like this game,5
This is the BEST GAME EVER! but theres speed and i enjoy so long beacause its fun and thats every fun that what it is,5
Worst,1
Cool,5
Nice,3
Nice,5
This game is so good,4
Sweet game,5
Very 👍😊😄😁😆🤑🤗👍👌💪☝👍,4
I like this game nice game,5
Good game for stack colour,5
CWEEN ZOE LÄAÄÄSSÄNNNÄÄ @trendyfansounds on Tik tok,5
Nice game,5
👌👌👌👌👌👌,1
"Hello,past edits of reviews are still visible to users and the app developer unless you delete them.",5
Awesome,5
Nice,1
Happy game for children,5
🙌🙌🙌,5
Fun,5
Nice game is,5
Zeao Drealp,5
I love the game,5
This game contain aads that's why I don't want to have this game,1
"It's a great time killer, but the ads are just atrocious.",3
Good app i like it,5
Nice job very much good work,4
Kartik pal,5
Nice,5
I love it.,5
More Ads than Game play,1
Wow,5
Im angry in ads but this game is fun game.and give a skin or online game.,4
Amazing!!!!,5
It's a very Good game just think that characters should be changed other than that its Great😁.,3
I like this game wow,5
So good,5
Theme,5
"I really like it alot but i still lag sometimes, I still have lots of coins.",5
Its really fun i can play this game all day long😄😄😄😄😄😄😄😄😄😄😄,5
This,1
ads ads and ads,1
Gdr,5
It was so cool and it stack so high,5
I like this game realy,5
GAME? NOPE JUST ADS,1
It's very fun,5
Good game but needs some glitches fixed it freezes at times and at times the blocks stay white and the man pushing the blocks doesn't always change color and he doesn't always pick up the blocks when you run over them,3
yes this so cool game,5
very slow and stupid game,1
This game is best game ivd ever play,5
Ooo,5
It's an awesome game it just experiences glitches occasionally,4
So nice ilike it,5
Its rea)y east but i dtill love it and i love how u can get to the end and get a bonus,5
1/4 Star... Nice butt...,1
Amazing game. ALL I GOTTA SAY,4
SAlinda,2
STOP WITH THE ADVERTIZMENTSB,1
Osm,5
You got to make another game of this app I am not serious make another game of this app please and I'll give you up 🙂😸😃😃 htrrk issue you got to make another game please and I will give you a million bucks 🐱😉🤠🐱🙂😉😜😜🙂🙂🐱🙂💓💓💓💓💓💓🙏🙏🙏🙏😞😝😠😠😠😛😔🙄😤😋😔😒🇺🇬🇻🇮🇻🇨🇻🇨🇻🇪🇹🇿🇹🇿🇻🇨🇻🇨🇻🇨🇻🇨🇹🇿🇻🇨🇻🇦🇻🇨🇻🇨🇻🇨🇻🇨🇻🇨🇻🇨🇻🇦🇻🇨🇻🇨🇻🇨🇻🇨🇻🇨🇻🇨8-)}:‑)}:‑)}:‑)}:‑)}:‑)}:‑)}:‑)}:‑)}:‑)}:‑)}:‑)}:‑)}:‑)(θ‿θ)(θ‿θ)(θ‿θ)(θ‿θ)(θ‿θ)(θ‿θ),5
very nice👌,5
Ads😠,1
Very Very Fun,5
Super,5
Super fun I love it! 😄,5
meh,1
Cool,5
I kept getting ads every time I completed the level,1
One one word funnmnnn:)))))))),5
this game is awesome but if you turn off your wifi it should be ok💫✨,4
👍,4
Is so cool I love it,5
Alot of ads not that good,1
Amazing,5
🤸💕,5
vattakkad Aameenyarabbalalameen,5
"Es muy entretenido, pero el tiempo que tarda para mostrar los resultados al final de cada partida es demasiado largo, debería ser opcional esperar todo ese tiempo. Se convierte en algo molesto, honestamente. Espero modifiquen ese aspecto. Además, después del nivel 100 aproximadamente no existe ningún avance en el juego, sin importar cuántas monedas gastes el resultado parece invariable. También, el personaje pierde algunos cambios de colores en ocasiones, aún no comprendo porqué.",3
Bagus dan seru banget 👍👍👍,5
Supper game I love you ❣️😘😘 game 🤣🤣🤣🤣,5
Awsome game 😀,5
This game is amazing,5
"Good👍, ❤🙏👌",4
Good,5
WoW i love't😘,5
After the recent update there were many glitches. Even after making the issues to the developers there was no proper response. Don't install you'll be bored after sometime,1
Ok,5
Nice game,2
Sexy game,5
Good,5
ARUN,4
LOVE IT,5
Nice,5
Well. Geming,4
Nice game.I love this,5
Good game for time pass,5
It's very fun and interesting.❤,5
I also play this game 🎮 there is no ads that in all the all feedback there is about ads but there is not anything wrong with the game 👏👏,5
The g,5
What a good game,5
😊👌,5
It suvks,1
This game is good. But the levels are not very difficult. All are same only......,3
"Nice, good👍😎🎮",4
Very good experience is very good game good game I am proud of you I am proud of this game 😊😌,5
😍😘,5
I like the game and the perfect game,5
Just like what game butt bo sur ver donw butt just likegame,4
Very good game,5
Amasing,5
Best game in world,5
"Good, feeling bored for some time",4
It is a Good game,3
"i liked,😗😘😘😘😘",5
Prem.h.shettt,5
Best game ever,5
Y try hhyyi,5
✌✌✌✌✌👍👍👍👍👍👍👍👊👊👊,5
Mehek T,4
Super nice games very very very good game,5
This is beautiful game but it run so slow. But this game Is beautiful. I like this game,5
Op op op,5
This game is 1q+(one quadrilion) times of good,5
It's a challenging game but a fun game,5
Mst,5
I like this app so much I think this game is the second favorite game because my first favorite game is fortnite you need to make good game like fortnite if you do itI will play it ok deal,5
This is very perfect game🦁🦁🦁,1
Super,5
Madar chod jevi game che bc,1
Cool as well and she said cool,5
G. Dimple jyothi 😊😊🙏,5
Good morning all this is very good game,5
Good app,3
Hi Hi,5
Yak,1
It is so fun,5
Great game,5
haha Man's Butt Haha So Funny,1
🤣🤣🤣🤣,4
Best,5
It is soo fantesttik,4
V nyc game 🙂🙂,4
Very nice 👌👍😊 game,5
Runs on ads so unless you want to spend real money dont bother playing,1
Super,5
Awesome game,5
Good game za mene,5
This game is very good very good download i in the mother phone also,5
Nice game,5
"Aku sangat suka game ini, game ini menguji konsentrasi dan keditailan mata kita. Pokoknya I very like this game💕💕💕",5
Bad . .,1
Game is nice,4
very good,5
Good game,5
好玩,5
There is so much fun and you can ignore ad pls don't rate it to much bad it so good I love it and those who are giving bad reviews unke liye ye 💩💩💩,5
Excellent game,5
Girl bra hot ❤️❤️❤️,1
Greate game but too much ads,4
Not as fun as it seems 😑😑😑,1
Super,5
It is good for me,5
amazing,5
Nice,5
Nice game,5
"Voodoo used to make decent games. They were usually decent and didn't have too many annoying ads. Here the gameplay was quite decent and fun for the short time I played - but again it's a game destroyed by the ads. In between the level there are too mamy ads. Then you collect coins to upgrade some skills - and randomly you have to watch an ad to upgrade a skill. I got over 70k coins after 10 minutes of playing and the skills should still cost under 1k, yet they are forcing ads on me to upgrade",1
Thank you for the opportunity Game,5
Appu,5
good,5
Best,4
This is a very very nice game 🎮 I love this game very very very very very very very much 🥰🥰🥰🥰😇😇😇😇😇🤗🤗🤗🤗🤗🤗🤗🍭🍭🍭,5
Very nice game,5
Nice game i like this game,5
Jasmeen Singh,5
It is very nice and relaxing,5
This is very nice and this is interesting and this game is realaxing my mind this is superb,3
Devraj Sharma songs of guru randhwa 6,5
So beautiful game,5
Good game,5
Awesome,5
I love this game,5
Good,5
Best app,5
Gud,1
Very good game😯,5
Too many adds,1
putngina,5
Not very good but well ⛳⛳⛳,5
I Love this game,5
Janu,1
Best game for me,5
Relaxing,5
Wewww😂😂,5
🎰🎰🎰🎰✌✌😏,5
Awesome 🥰😍🤩😘❤❤❤❤❤❤❤❤,5
I love you (stack colors),5
អូនពៅសម្លាញ់ចិត្តបង។ ស្រលាញ់បងគ្មានកំណើតទេ។,5
Уганбаярийн Цэцэнбилэг Цэцэгмаа 3,5
Good,5
Super game,5
Super,5
fast,5
Oindrilla Basu Bad,2
So easy game,5
Not a bad game,4
Pramod Kumar yadav,1
Best game,4
Hh,5
This is a very amazing game,5
This game is nice,5
Whatever,3
Love it,1
You deserve it😝😝,1
👌👌👌👌👌☺️☺️😋😀😂💟💟💟💟💟😍😍😍👌🏽👌🏽👌🏽,5
Good game,5
Juned,1
nice game,5
😂😂😂😂😂😂 dong chkutr,5
It was fun but there was 1 ads...that we are not being able to skip nd after finish play demo not able to close at all...the one we make 1 man and 1 woman make out n hav baby then u feed the pregnant woman...cannot close the ad,1
This game is the best i love the game so good,5
It is good but the kick is sooo slow,3
It a good game & time pass,5
Good,2
It's a nice app 👍👍,5
Awosome game .,5
This game is laging,1
Harman gujjar,5
stack,1
Yaaaaaa,5
Very good game,5
I love this game🎮🎮 it is so relaxing😎,5
Very nice,5
It's very bad Game proffessor i am Pm modi😎😎,1
It's so fun and I'm better Than you so hahahahahahahahahaahahahahahahahahahahahahahhshahahahahahahahhahahahahahahhahahahhahahahhahahahhahahahahahhahahahahajajjajajajjajajajjajajahhahahahhahahahhahahhahahahhahahahhahahahahahahahahahahahahaha,2
Nice,1
Nice,5
A very extra kabada app and no control over many of the glichs very bad app,1
I'm. Enjoy this game 😎😎😎,5
Nice,5
Bavara,1
Satisfing,5
Bad game,5
Ashish Tigga,5
