content,score
ʕっ•ᴥ•ʔっ(⊃｡•́‿•̀｡)⊃(⊃｡•́‿•̀｡)⊃ʕっ•ᴥ•ʔっ(つ✧ω✧)つ💔💯☹️😒😵💯😵☹️😂😘😒😒😒♥️,5
Love it 😀😃😄😁🤩😍😘😚,5
Ayfych,5
This is a Fun game but why I have to download it twice then I can play it and there is to many ADDS,3
I said four stars because it is very fun and there is only a few ads,4
There is not many adds it's fun and cheerful I have been playing for about 1 year now I love it so I suggest you download it now!~,5
It's fun,5
Mitt,4
It is a good game,5
Fun,5
Bababooey 🥸 👁👄👁 :-] :0 :3,4
To many ads,1
"Game is fun, way way way way way too many commercials. I understand it's a free game but you spend more time watching ads than you do playing the game.",1
This game is really fun for me but my little brother is not liking it because he is very little right now and he doesn't know how to do it because he's only two that I love this game you should download,5
I like it because it us so much better than the other last time,5
Cool game to pass the time,5
game takes so long to load worst other wise fine i guess its been saying pending for soooooooooooooooooooo long terrible👎but ive played it before then deleted it cause it starts to get boring after a long time of playing it.,2
Fun game but there are video ads after every single level which makes it boring real quick. Deleted.,1
"It's a good game, just.. ADS! ADS EVERY 2 SECONDS! But over all... Its still a good game. I recommend it for kids 7+. And the ads for it are stupid but it's still fun to play. Just MY opinion!",4
Lots of ads,1
I love the game,5
This is great,5
It not that bad,3
It's good but it's a little glitchy,4
Fun,4
This is awesome,5
Wowwwwwww,5
Good,5
Pretty good app i would recommend but one criticism:theres too many ads i know people use ads to make money but maybe a little less ads wouldn't hurt just a suggestion thank you.,4
It so cool,5
Too many ads,1
too simple,2
Boring,3
Add after every level,1
F*** boring like hell,1
I like this game my and my brother have it and this game is really fun,5
Good,5
I love it is cool 😊😊,5
Fun,5
Greatest game ever,5
I gave it a one because i cant play it if you cant ever say yes say yes say yes lets go,1
Supper,3
Nic game Top2 you,5
"Tidied FYI 5th TN the gym j in u GJ GL l y it, its trash",1
Brilliant but can't play against anyone so it's solo play but otherwise it is great,3
Cool,5
Fghjjhfghh the one I sent to the address you but the other two I will bug and will bug and will bug and will bug you again 😘😘😘😷😷😷😷😘😷😘😘😷😷😷😷😘😷😘 tuijhgg and will not be in today to see what the status was about the same size as I have to be at my other job will bug and won't let you down 😞😞 yjjfddffffffffffffffff tuijhgg the other one I sent to your office at I can come by tomorrow 😊😁💯💘 hujh the fact you have a good night and I are looking for the other two were 😁😊😊😊 iij,1
its awsome!,5
Amazing app 👆👆,4
Nice game i played it is very intersting it very nice game because i love the game i love this game too much,5
Gud,5
Good game,5
Nice And Fun Game,5
It's good an hard,4
Awesome ❤️ you for,5
"This game is really fun, but i wish the levels were different",4
Suhas c. Y 😘😘😘😘😘😘😘,5
"Ridiculous, ads after every level they're taking the piss",1
Amazing game! It's so idicting it's my favorite game!!!!!!!!,5
"Creative concept but way too many ads. Easily 50% of ""play"" time is watching ads because the levels are quick. It also locked up once before I was even 10 levels in.",2
😎😎😎😎,4
Cool,1
I can't pass the level 63. 🥲,1
Its so fun,5
It is very much nice,5
Its a very simple game but bhut mja ara khelne me,5
Nice game 👍👍👍,5
Verry good game .,5
Nice game,5
Ita very nice games Impressive 🤟👍👍,5
Jhakas,5
रविकु मन अर,5
priyanshu yadav,5
"I think it's good to play and I really liked it, it was amazing.",4
Ty jonon,5
It has a lot of ads but the game is amazing :) You should download it,4
This is goerges games,5
Fakhriakroush,5
Nice game..,5
M ji u,5
Umar,5
Ok,3
This is a very interesting game. I love it... plz install it and enjoy it 😊 🙂 😀 ☺ 👍 J,5
Wowowowowow so simple 😃,5
Super,5
Its gud Bt needs some necessary updates ..,3
Bad,1
I put 5 star because I love this game Is so Cool I am pro In this game so i have question i want see if im on more levels make it harder because is a pratice game that you can playeasy to hard can you update to game easy to hard update please?,5
I love the details,5
I like the game time pass mast all time my bast game,5
don't like this game,1
its AMAZING,5
Too many ads. 2 ads in a row and a pop up literally in game. Ridiculous.,2
I really like it no gliches abd bugs here its so clean 🙂😊,5
IT funny and my mom like it to so good,5
It keeps restarting the game everytime the ads appear.,3
"At first it's addictive, but after 5 minutes of playing you've seen all the game has to offer. Oh and 2:30 of the 5 minutes are commercials btw. Then they do the typical ""rate our game"" routine with the 1 to 5 stars option, but then it immediately prompts you to submit your review in email format so they can get your email address just so they can sell it.. this game is trash don't bother..",1
Cool game sometimes boring,4
So much add,2
It is good but the chest is bad you only get one thing,3
Great,5
Nice game,5
Awesome,5
Love it 😀,4
i like this game it always be my favorite offline game,5
I love it!I just give it a four it is just as boring but fun,4
🥰,4
Trash,1
I love this game so much it is easy,5
"I hate this game. Ads every 2 seconds and gets boring. They run out of ideas for levels, so they keep repeating them. I highly recommend to not get this game",1
"The game it's self isn't bad. A simple concept of gathering beams to extend yours. What's bad is the apps. One before your game starts, another during. And a full one AFTER EVERY LEVEL. 2 *s",2
😘😘😘😘😘😘😘😘😘😘😘,5
It has bricks and they get bigger and bigger.,5
I like it duhhh,5
Cooooooooooooooool,5
"It's a shame because it's a great concept, however every level is bacicaly the same, it doesn't get any longer nor harder, and I got all the way up to level 200",2
I am always entertained when I play this game and somehow I become smarter! ;),5
"Sick number of ads. Do a 15 second run, forced to watch a 30 second ad, over and over. Horrible!!",1
It is so much fun,5
My phone playstore country change India now Saudi Arabia,1
It's kinda laggy when I opened it but when I got to the second level it ran so smoothly it's a great app I recommend it.,4
I like this game,5
Carol Arnatsiaq,5
This. Game Day weekend. Popular games,1
Ad filled garbage. 15 seconds to play a level followed by an ad every time. Don't waste your time!,1
I is sooooooooooooooooooo hard Like really hard,4
Cool i like it,5
Ads are annoying,1
Cool Game,5
I love it so much,5
Good,5
The only problem I am having is that it took forever to download 😔,3
Good,5
Super coool,5
Fun only if it could suck dick it would be much better,5
Non skiable ads every 30 seconds. Same levels over and over,1
"Ads after every level which are very short, not worth even worth the download",1
Nice game u can download,4
Grate game I totally recomend it to all of you but you will defeniy not win the first time and on my phone it had a little glitch have a good day!,5
I like it completely but plz make like clothes separate that way we can wear exactly what we want,4
Advert after every level. Uninstalled,1
I can't stop playing it! !!!!!!!!!!,5
Hi there you have the best game,4
It is OK,4
Pretty fun game not to many ads like most of the others,5
Time killer,5
Love it,5
Good luck,5
Thank,5
Nice game,5
Shreekant,5
Pretty much good 👌,4
Nice time pas game,5
I am only,5
"To many ads, gameplay boring and repetitive. Lots of bot reviews too. Just going to stay away from voodoo now.",1
I didn't reach Rick level so I guess I'm not leglly skilled,1
It is.very.beutifull game and very timepasable in lockdown it is my expirence,5
"Rubish, so full of adds you can not play",1
It is ok but it glitches on my phone but I like it,4
This game is amazing,5
Nice,5
Boring. Always the same. Nothing new.,1
Best game ever made,5
Excellent game I love it u have to get rails and go to winners please download but it has ads after like 2 rounds but its okay yay I love it :D XD,5
Fun,5
Had it for a minute then deleted it because it is actually impossible to win this,1
Is a good game I love it,5
Good game,5
😳😵😵😵😶,5
great,1
"This is the game ive been searching for my mom and i use to love this game and i got all of the skins ,GREAT GAME!",5
Nice game. But no interest,1
Are you sure diamond,5
Uo,5
Love,5
Interesting ☺️,5
It's fun but if you keep playing it you will feel soo bord,3
It really Fades away my stress nice app,5
Siddarthar,5
Good,5
I adore sliding on roof rails,5
Hjj,5
🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮,1
Too many ads and each level is same. Gets boring in just 10 minutes of game play.,1
"I've never seen a game with more ads. Ads in-game, ads just before you start playing the current level, ads after completing every level... But oh, the ads won't run when I want to open the treasure chests? The game would be fine if it wasn't for all these ads, all the time!",2
"this is a nice game,really addicting",5
It's a good game and it's really fun I just wish there were diffrent skins and sticks,5
Good,5
Really nice to play😍,5
Good,5
Happy 😊,5
1 VS,5
Too much advertising,2
It is fantastic 🤠 No words to describe,5
i really like this game !! 😋💞💗💗,5
To many adds,2
Cc,5
I love this game i love it,5
I love this game and I always win,5
It is to good game,5
Nice aap,3
"Simple yet great concept. Too many ads. What would make this game a totally awesome one is instead of a level/stage base game, make it to an infinite game like everwing. The levels becomes boring overtime note really making a difficulty curve. Sometimes it becomes harder on a nudge sometimes it becomes easier than the previous stage.",2
It is fun,5
Jk,5
Good game,5
Awesome,5
It's ok I mean its not bad pretty solid 👌,4
I enjoy this game🤗💖💖💖💖💖💖💖💖💖,5
It is fun,5
Yes this game is so nice an not to hard an not to easy,5
Gameplay is a solid meh and the number of ads is ridiculous,1
Nice game,5
I LOVE THE GAME BEST GAME,5
I love it,5
👍👍👍👍👍,5
Nice game,5
Roof Rails are fun for KIDS!,5
preety good,5
Hahaha gago ang ganda,5
Good game I don't know what to say??????,5
It's very very very cool,5
Love hanging around! Ha! Ha! Ha!,5
I is really fun,5
I love it its fun,4
I love this game! Very addicting,5
I think it's awsomeee bc it's like SOO easy but much ads but idc bc this is fun but I wish it was hard cuz it's solo easyyyy so play it bc it's fun and not much ads and I have a channel so yea this game is awsome so play it and I love the skins check it out if you play this game and I DIED all the time but that's ok it's easy at the same time Play it for not free.,5
