content,score
It's kinda fun,4
Its Amazing Buuut Somtimes There is not enough Cubes but other wise Amazing!,4
I dont know,5
Nice game,5
Varalaval,1
I give it a 2 stsr cuz the game doesnt allow u to play without internet even if its online so it can show an add This is the most fraudulant thing i have seen,2
This game epic please download and nice levels are there there is no problem in any of this game thank you,5
nice,5
After you unlock everything in the game it gets kind of boring but it's still a good game whenever you're bored,3
Tatti,1
It is good for children,2
Happy and fun :),5
Cool games,1
Nuyyhuhhhuuyyyyyyyyyyhhhhyyyyyyyyyyyyyyyyyyyyyyyyyyyy,5
Too many ads lol get scammed,1
It's fun,5
Too many ads. They even put ads in while your playing!,1
Adds suck,3
Este super fain jocul îl ador 🤗🤗🤗,5
asawa ko si mona,1
Very nice game!!,5
This is nice,4
nice graphics yo!,4
Good,5
I love et,4
Nice,5
I love your game and it is very easy game and i just love it,5
I Like you Cube Surfers,5
Cool,5
So I rate this 1/5 because it's super many ads and your not gonna get any levels because of that ads and I hate this now please don't download this app!,1
Game is fun😁,5
i like it,5
So boring game I think when lava comes all boxes get down so so soooooo boring game this one star is my gift to you so bad game,1
FUN💝💖,5
Too many ADS,1
This game is fun,5
This game is so fun,5
The game is not so great It just needs more updates,2
👎 👍,2
OK baby,3
Disquisting uses personal data for advertising,1
Useful,5
I think this app is very satisfying and I just love it I give it a 5 start totaly recommend buying this game,5
"Cute little game, after awhile though it gets very boring and repetitive... no new levels and no new things to get, feels more like a chore",4
Idk about this game I mean it's okay but it would be better. Whenever I'm playing this game it's always glitching and when it's glitching it gives me an add.,3
5 stars because i love it,5
Nice game,5
I like game i was linky box to this,5
It's just so cool👍👍👍,5
Fun,5
"Great game, just turn off your wifi before opening",5
I had this app before and it was great and super fun. I completed the game in a matter of days and u really liked it. The reason why I am giving it a bad review is that I downloaded it again this morning and it was awful. There were ads flying in my face and it was very glitchy. And it wouldn't even let me exit the app. I had to restart my phone many times and it was a nightmare. Normally I don't leave bad reviews on apps but this one really got under my skin.,1
Just started using it but so far so good...I think I like it,4
At first I loved this game. Now you cant play without wifi :( you can also play similar games like High Heels if your a person that doesnt use wifi alot,1
I just love it,5
It is fun,5
Too many ads,1
Best game. Really nice.,2
good game.,3
It is good,5
Too many adds so annoying,1
I really like it recommend,5
Good,2
K.R,5
Good game,5
Cool,5
I like becase is funi and gurd ml🤠,5
Weeeeee.....,5
Best game ever,5
रमणतथ,5
So cool,5
Good Happy,5
Nise,1
Dat is sow good💖🥰,5
It's good,5
Great,5
Its the best,5
I have got all the characters and cubes you can get/unlock. And i still have thousands of diamonds to still spend. The game is boring now that i got all the characters and cubes. It would be more fun if you could make more for people to get. But over all its a nice game.,4
Loved it,5
Love it,5
I like it.,5
Not bad🙃,2
I loveee this game i dint buy any extra blocks and i have all af the blocks and humans in one day and i am happy and i read evryone's comment and some say this game is bad and you cant get ×20 or ×12 but when i play it i dint get ×20 or ×12 but i know i can do it and looooong i keep plaing it and i got ×12 and i was excided and i keep playing and go ×20 3 times and i was happy and who sed that you cant get ×12 or ×20 juz floof of and yes that's all byeeeee,5
Ok,5
please send new games..,2
Give us 2 million when we join,5
It's boring like yeah...,1
Nice,5
Wonderful game,5
Very good,4
Nice,5
Not very good because it only gives me 11x not on 20x! This is just boring and I rate it 1 star because it makes my phone lag,1
Dumb,1
This is really fun game and always winning gems,5
Good job Netflix📺,5
Becuse u can be an amizing one,5
👍👍👍👌👌👌,5
Iyutan nalang,5
"Good at first, but once you unlock everything, there is no point in playing. Can't believe I paid 3.99. When I started, I like the game so much, I thought it would be worth getting the ad free version. I wish they would put in more exciting levels or characters/blocks to collect.",3
Wow,4
I like this game youtuber juts love this like lankybox adam and justin so hi cube surfer,5
I love it,5
I saw an ad on tiktok and he called me a poopy loser pant😡😡not cool,1
Fun,5
I love this game,5
Used to be fun until they started stopping your game right in the middle with an ad. DELETE!!!!!!!!!!!!!!,1
I like it so much no ads its so cool grapocs are good,5
Ce jeux est vraiment trop cool a jouer mais la reson pourquoi j'ai mi un étoile c'est parce que on ne peut jamais gagné !!!!!!! Croiller moi c'est vrais !!!!! 😠😠😠,1
Insuportavel de tanta propaganda,1
משחק כיפייייייי💕💕💕,5
Amazing game,5
I download because i saw lankybox play and its fun,5
This game is a little bit not human possible because who can get to the end of the thing,4
Really fun interacting game get the game 5 stars,5
Happy game,5
I hate this game so much it literrqally gives alot of ads AND WHY DOES EVERY APP USES ADS WORST GAME EVER,1
"Is a good game with the usual deluge of ads, which was acceptable but as soon as I got ads mid-game, immediately uninstalled",1
Very funnnn,5
"This game is nice! The only reason I gave a 4 star, It's because you need to update the game! I HAVE 24,000 DIAMONS, And I bought everything already! Please add things like a cat costume, or a fishbowl block!",4
ilike it smuch!❤️,4
"Too bad the latest update puts ads in the middle of your play. In a game the requires you to maneuver around the board to collect items, having an ad pop up in the middle of it ruins the game. Deleting the app and moving on. It's a shame though. Inwas just getting into the game and would have given it a 4 star review. The thing with the ads just popping up ruins the game.",2
Fan Dj ok dk,3
i havent even played it yet lol,2
Great,3
Good good👍,5
Its nice but it has to many adds,5
Nice game,5
"Game rất hay, tôi thật sự rất thích game này, những tôi muốn ad hãy tăng độ khó cho game đi ah!",5
Very nice but I quickly finished the games as it is very easy please add more characters and levels,4
It is very interesting,5
Subscribe,5
Sfgr the first time in Gg,5
I enjoyes it,5
Very nice game,5
I love it😍,5
"i think this is a good game but, there is too many ads, its fun but it gets annoying when ur playing and after every two games theres an ad if there were less ads i would give 5 stars :]",4
nice,5
pangit,5
This is really log I downloaded this is currently my cp is log,1
Soooooooo fun,5
I love this game sooooo much it is really good and fun and it's a little hard and yeah that all I got to say,5
Horrible..Its glitching or it just cant turn🙄🙄.Dont download..Its stupid,1
♥️,5
Uninstalled the day I downloaded it. Too many lags and ads.,2
Good game to pass time,5
To many adds. I am rating this game one star because after every level there is an add even if your still playing the level you get adds it's just so anoying. Really bad game. Bye bye game I'm installing you.,1
كتير حلوه,5
game ya bagus,5
Pretty good,5
Im here from tik tok,5
Nice,5
To many adds,1
Definitely recommend this game it is so fun and surprisingly there's no at there's not a lot of ads in there I'm surprised it is so fun 😜🙂,5
This game is really super It is interesting game. ❤💖😊 But more cubes and dolls be means it would be to nice 😐🤗,5
Ooo,5
ूपपुब,5
So fun!!!,5
subscribe,5
you have so much ads 😕 I've got more time watching them than playing the game,4
Nice,5
Good game,5
Used to be an ok time sink but now there's ads every 20 seconds AND you can't play it offline.,1
this game is graet download this now your gonna like it👍👍,5
Like my fabaert,3
see,5
am happy to this game,5
Super surfer game,5
Nice game,5
it's so good app I think that you will not be able to get this type of app so I suggest you to download the app,5
Nice ... ...I have reach till level 367 an I have'nt support u ........out so im so sorry because I........ just want to know an to learn about it..... so i'm so so sooorry ..... nice I have reach till the ...level i understand......tht i have to supports Thank you 😊,5
Good,5
Super,5
good,1
It's an okay game I gave it one star because I don't usually use it,1
This game is very bad.,1
DO NOT GET HORRIBLE GAME ok so it's a really bad game! First it will not let me go further then a few blocks bc IT GET RID OF YOUR BLOCKS!!! The obstacles make it too high so I can not get enough and u can only get 12x u can not get 20 and it makes you go in a ad so u can get more blocks but again the obstacles. So what I am saying is that do not get the game!!!,1
Muitas propagandas... Voce nao consegue jogar direito porque aparecerem no meio do jogo. Nao da nem opção para jogar offline. Uma pena porque o jogo é legal.,2
Hadilsalloum,5
Gobar se,1
Great but which you could buy more characters,5
Its a good idea but there are more interesting games,1
Super game,5
Good the game,5
I like this game👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,5
I am very interested for playing this game,5
"Was a good game till they started adding adds in the middle of your game, there is literally not 30 secs spent without an ad, plus they removed the possibility of playing without wifi which makes it deserve even less than a star in terms of rating.",1
Jjehudhdhhhsshshhrygir put on series 2 hey man ♂️ put on booty shake booty shake,5
